Time,ICM_acceleration_x,ICM_acceleration_y,ICM_acceleration_z,ICM_gyroscope_x,ICM_gyroscope_y,ICM_gyroscope_z,ICM_magnetometer_x,ICM_magnetometer_y,ICM_magnetometer_z,BMP_altitude,BMP_pressure,BMP_temperature,Kalman_altitude,Kalman_velocity,Kalman_acceleration,State,servo_Throttle,ACS_state,Projected_Apogee,Apogee_Error,Alpha,target_Throttle
1648852472.47840,78.4508058,-4.333505005,-0.347159241,-0.823902015,0.028777949,0.120707507,-72,54.9,-18.45,62.77923121,987.8546845,15.31055559,61.99322912,88.60486243,68.65584701,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852472.52740,78.4508058,-5.686228943,-4.972756848,-0.813509978,0.005062787,0.165739668,-72.15,56.25,-17.55,66.86048555,987.3870594,15.31962019,66.69932783,92.24060783,68.65543132,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852472.57426,78.4508058,-4.151545679,-1.778891833,-0.841488539,-0.049029098,0.16494028,-70.8,56.4,-17.4,74.17267535,986.7190205,15.31962019,73.05083215,97.3076564,68.6559161,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852472.62112,78.4508058,-2.894589807,-2.676717456,-0.863072,-0.035173048,0.155347631,-71.1,56.4,-15.45,80.15922519,986.0064819,15.32415249,79.25683476,102.0038284,68.65594521,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852472.67011,78.4508058,-0.916979236,2.703053674,-0.870799413,-0.081537521,0.105785608,-71.7,57.75,-14.55,86.1492493,985.2382971,15.31055559,85.48929586,106.4782378,68.65581811,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852472.71689,78.4508058,-1.371877551,0.234631763,-0.831895889,-0.113246558,0.071411947,-70.35,58.35,-15.15,92.52339315,984.5368837,15.31508789,91.80184758,110.8786662,68.65579293,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852472.76377,78.4508058,-1.237802258,1.525106458,-0.86200615,-0.023981624,0.028245024,-72.45,56.25,-13.8,98.70974908,983.6128806,15.31962019,98.11315398,115.0746596,68.65569457,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852472.81334,78.4508058,0.05746084,0.481234534,-0.809779503,-0.011990812,-0.042367536,-72.9,58.65,-13.5,107.1875702,982.8558583,15.32415249,105.9920946,120.5057021,68.65610983,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852472.86029,78.4508058,-2.401384265,-3.023876697,-0.869200638,-0.06528331,-0.079672284,-70.2,58.2,-12,112.9065379,982.0431349,15.31962019,112.4759426,124.4418631,68.65571148,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852472.90711,78.4508058,-0.375889661,3.392583752,-0.87266465,0.065816235,-0.105519145,-71.7,60.15,-12.3,121.2050271,981.0189585,15.32868479,120.1732816,129.3474348,68.65595426,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
