Time,ICM_acceleration_x,ICM_acceleration_y,ICM_acceleration_z,ICM_gyroscope_x,ICM_gyroscope_y,ICM_gyroscope_z,ICM_magnetometer_x,ICM_magnetometer_y,ICM_magnetometer_z,BMP_altitude,Kalman_altitude,Kalman_velocity,Kalman_acceleration,State,servo_Throttle,ACS_state,Projected_Apogee,Apogee_Error,Alpha,target_Throttle
1646105167,-4.292803577,-1.80283385,-0.239420166,-0.427405832,-0.017852987,0.107917308,30.75,-49.35,-20.7,930.9806655,925.8146102354764,15.821895774466675,-11.404577070373083,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105167,-4.522646936,2.221819141,1.443703601,-0.770343054,0.105519145,0.06848086,40.8,-41.7,-14.55,933.6484587,930.6561953310921,15.824897004059155,-9.037147041055668,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105167,-5.655104321,3.327940308,-1.376665955,-0.494287916,0.021583462,0.0106585,46.5,-32.25,-8.25,946.0809507,940.1892185550555,15.827044140450148,-7.4492487631029904,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105167,-3.078943335,2.020706201,8.109161023,-0.541718239,-0.043166923,0.029044411,48,-21.15,-1.5,947.5194655,944.7195603224907,15.827420814594118,-7.650640702637499,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105167,-3.387795349,-4.199429712,-4.884171387,-0.599807062,0.044765698,0.013589587,47.1,-14.7,2.7,959.4462277,953.8211413055845,15.82769149672438,-11.571820987445303,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105167,-4.070142822,0.009576807,4.141968872,-0.369050547,0.108716695,-0.047963248,39.9,-4.8,10.2,962.0266249,958.8924090612908,15.827755666316387,-10.46826949265039,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105167,-2.813186951,2.949656445,4.915296008,-0.303500774,0.00106585,-0.056490048,30.45,2.25,15,971.6092234,966.7518325512867,15.82779405537012,-8.229681184061267,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105167,-3.739742993,-3.471592407,-5.576095667,-0.514805528,0.053026035,-0.041301686,18,6.75,16.95,978.6321849,974.0942941011231,15.82780623897824,-11.343166577756161,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105167,-4.050989209,-0.962469067,2.592920398,-0.211571216,0.072477797,0.105252683,-2.4,12.3,20.55,989.752648,983.7716890185048,15.8278128691059,-10.981688668585686,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105167,-4.93205542,-1.115697974,-2.511517542,-0.632315485,0.074343034,0.068214397,-12.6,13.65,20.55,989.4346313,987.2715798247978,15.827813781284041,-10.938317066049825,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105167,-3.20104762,-2.698265271,-0.122104285,-0.290977037,-0.057022973,0.067947935,-35.1,11.7,18,1000.393963,995.3816586404726,15.827814571428945,-11.899830967057728,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105167,-5.583278271,-4.510675928,-4.776432312,-0.24301379,-0.148686069,0.125770295,-53.1,9,14.55,1007.212937,1002.6937907970216,15.827814839697643,-13.387227984185772,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
