Time,ICM_acceleration_x,ICM_acceleration_y,ICM_acceleration_z,ICM_gyroscope_x,ICM_gyroscope_y,ICM_gyroscope_z,ICM_magnetometer_x,ICM_magnetometer_y,ICM_magnetometer_z,BMP_altitude,BMP_pressure,BMP_temperature,Kalman_altitude,Kalman_velocity,Kalman_acceleration,State,servo_Throttle,ACS_state
1646094533.20213,8.595183959960938,-0.05027823486328125,0.016759411621093748,-0.5720949629160306,-0.17639816741984735,0.6949341701374047,-31.95,-33.449999999999996,-61.8,0.1249493651921119,988.734366924293,24.984126151539385,0.08277338104870056,-0.035789343176783554,-0.8003497117432107,OnGround,0.15,ACS_Inactive
1646094533.266076,9.179369165039063,-0.7541735229492187,-0.3327940307617187,-0.1660061303664122,-0.11351302012213742,0.3690505466412214,-33.0,-36.0,-59.699999999999996,0.14894493414486148,988.6988452354432,25.006752830231562,0.12289592656953269,-0.07752273869411462,-0.6853696569963161,OnGround,0.15,ACS_Inactive
1646094533.3145738,9.349357482910156,-0.622492431640625,-0.24660277099609373,-0.3277488609160306,-0.05409188517557253,0.17639816741984735,-32.85,-35.4,-61.5,-0.4088873860929241,988.7306158770833,25.01580347889103,-0.20907659525319566,-0.14654742050515557,-0.5376748295084881,OnGround,0.14762098413989433,ACS_Inactive
1646094533.364032,9.306261853027344,-0.22026655273437498,0.04548983154296875,-0.5014824034503818,-0.06661562213740459,0.19718224152671757,-33.15,-36.15,-61.5,-0.2068952310296489,988.7296758304816,25.033904737094417,-0.21070237056484714,-0.17112040349739466,-0.5079229820913633,OnGround,0.14762098413989433,ACS_Inactive
1646094533.41076,9.038111267089842,-0.13168109130859373,-0.1005564697265625,-0.4047565201068703,-0.13856049404580154,0.32055437372519086,-33.6,-36.6,-60.75,-0.19885778998258258,988.6595521679441,25.042955346638337,-0.20664862098321454,-0.1969101299158074,-0.6622949409256295,OnGround,0.14762098413989433,ACS_Inactive
1646094533.4575431,8.657433203124999,-0.0383072265625,-0.3854664672851562,-0.13749464409160306,-0.15001838105343512,0.4892251289770993,-34.05,-38.699999999999996,-60.9,0.2901101436611791,988.6932009554836,25.05200594314374,0.09851141678836048,-0.1590934206666768,-0.9563998775486443,OnGround,0.14762098413989433,ACS_Inactive
1646094533.5064225,8.473079675292968,-0.23702596435546874,-0.39743747558593745,-0.1353629441832061,-0.08393568389312979,0.5723614254045802,-34.5,-38.699999999999996,-61.199999999999996,-0.28377559530423346,988.6813554216374,25.05200594314374,-0.1431638054493515,-0.2812265773553884,-1.1829083600121353,OnGround,0.14762098413989433,ACS_Inactive
1646094533.5536575,8.40125362548828,-0.23702596435546874,-0.41419688720703124,-0.27232466329770993,-0.014921899358778627,0.5808882250381681,-34.05,-39.9,-60.449999999999996,-0.3767377824851586,988.7259065048356,25.056531236507,-0.2944069271832168,-0.3863153917371225,-1.3137738823919678,OnGround,0.14762098413989433,ACS_Inactive
1646094533.6015077,8.611943371582031,-0.9552864624023437,-0.296881005859375,-0.6840092081068703,0.0159877493129771,0.3061653993435115,-34.35,-42.9,-61.8,-0.4696991109805042,988.669509439947,25.047480646520853,-0.41135563769032657,-0.48309753297703256,-1.2335300423085558,OnGround,0.14762098413989433,ACS_Inactive
1646094533.6510413,8.034940771484374,-1.4963760375976562,0.15322890625,-1.2377182593129774,-0.10178867062595422,-0.1859908170076336,-32.85,-41.699999999999996,-59.55,-0.19081254941805226,988.71500465842,25.056531236507,-0.28305098743367507,-0.4889688917160996,-1.5593786307702597,OnGround,0.14762098413989433,ACS_Inactive
1646094533.6977994,7.570465649414062,-1.7022773803710936,0.06943184814453125,-1.6725850406259544,-0.16947014271755725,-0.7929923659236642,-33.9,-39.3,-61.05,0.10418404227189235,988.7259065048356,25.065581813454628,-0.05005481087154323,-0.45866771990753785,-1.9708639661470522,OnGround,0.14762098413989433,ACS_Inactive
1646094533.7446053,7.108384729003906,-1.5131354492187499,-0.3591302490234375,-1.4071884020305345,-0.16041041810687026,-1.141525300946565,-33.9,-36.15,-59.55,0.01122227963759269,988.6922570434332,25.065581813454628,-0.02068200092865053,-0.5381870075178575,-2.413704047979609,OnGround,0.14762098413989433,ACS_Inactive
1646094533.7939982,7.781155395507812,-0.852335791015625,-0.622492431640625,-1.065317029221374,0.0010658499541984733,-1.084235865908397,-33.0,-34.35,-60.15,0.39919640525530997,988.6576630104133,25.05200594314374,0.23192164357032935,-0.5017903679642934,-2.1669603022280746,OnGround,0.14762098413989433,ACS_Inactive
1646094533.8418276,8.449137658691406,-0.32561142578124996,-0.9097966308593749,-0.8806585246564886,0.25607045149618324,-0.7804686289618321,-32.25,-32.85,-58.65,0.2981691347943208,988.669509439947,25.05200594314374,0.26388698791459375,-0.5584999282385638,-1.659972800420046,OnGround,0.14762098413989433,ACS_Inactive
1646094533.8891685,9.332598071289063,-0.13168109130859373,-0.9313444458007812,-0.8694671001374047,0.5014824034503818,-0.38210720858015274,-31.95,-32.25,-58.8,0.39919640525530997,988.6230681080757,25.061056526610628,0.3386951868504897,-0.5564568421389993,-0.9202946575596797,OnGround,0.14762098413989433,ACS_Inactive
1646094533.9381065,9.935936889648437,-0.14125789794921875,-0.8092401611328125,-0.7802021664732826,0.6560306468091603,-0.011990811984732825,-31.5,-31.95,-59.4,0.4840948116271438,988.669509439947,25.047480646520853,0.4199622370253081,-0.5150663127366342,-0.26487483888131946,OnGround,0.14762098413989433,ACS_Inactive
1646094533.9848819,10.261548315429687,-0.30885201416015623,-0.7876923461914062,-0.6091332488244275,0.6999969574198474,0.22835835268702293,-30.75,-30.45,-54.449999999999996,-0.5707125401196151,988.6586080461394,25.056531236507,-0.21227553685573602,-0.8966537659424192,0.18642192708815175,OnGround,0.14762098413989433,ACS_Inactive
1646094534.031651,10.002974536132811,-0.4836287353515625,-0.5602431884765625,-0.5092098156183207,0.6312496353740459,0.37091578406106873,-32.25,-31.65,-53.699999999999996,-0.09784864480693838,988.6576630104133,25.047480646520853,-0.15569547160039046,-0.8238221277333834,0.19927790147874297,OnGround,0.14762098413989433,ACS_Inactive
1646094534.080532,10.307038146972655,-0.55545478515625,-0.40940848388671874,-0.4332680063816794,0.4990842410534352,0.479632479389313,-31.5,-30.9,-51.9,0.4840948116271438,988.71500465842,25.042955346638337,0.23302766931816976,-0.5137314548891192,0.39224804678872804,OnGround,0.14762098413989433,ACS_Inactive
1646094534.1272686,10.192116467285155,-0.6177040283203125,-0.3016694091796875,-0.3775773462748092,0.35439510977099237,0.5038805658473283,-31.2,-31.799999999999997,-52.8,0.9650383976785883,988.7159481259941,25.056531236507,0.6858495665304996,-0.16352049720467038,0.3949428934631243,OnGround,0.14762098413989433,ACS_Inactive
1646094534.174045,9.900023864746093,-0.8858546142578124,-0.3184288208007812,-0.3690505466412214,0.22675957775572522,0.3871699958625955,-30.9,-34.199999999999996,-49.8,0.2901101436611791,988.7159481259941,25.042955346638337,0.43351189557733805,-0.32474819101015096,0.2151642385347085,OnGround,0.14762098413989433,ACS_Inactive
