Time,ICM_acceleration_x,ICM_acceleration_y,ICM_acceleration_z,ICM_gyroscope_x,ICM_gyroscope_y,ICM_gyroscope_z,ICM_magnetometer_x,ICM_magnetometer_y,ICM_magnetometer_z,BMP_altitude,BMP_pressure,BMP_temperature,Kalman_altitude,Kalman_velocity,Kalman_acceleration,State,servo_Throttle,ACS_state,Projected_Apogee,Apogee_Error,Alpha,target_Throttle
1649369577.454129,9.763554370117188,0.9983820922851562,-0.7110778930664062,0.005595712259541985,0.00799387465648855,-0.000799387465648855,54.6,29.099999999999998,54.75,0.10498139581577733,975.7911337200104,24.21477058902383,0.07008618643881633,0.0024258327601909256,-0.021448239596988272,OnGround,0.15,ACS_Inactive,0,0,0,0
1649369577.5183022,9.74200655517578,1.0127473022460938,-0.7038952880859375,0.014921899358778627,0.0159877493129771,0.00479632479389313,55.65,27.9,54.75,0.42325179039015237,975.8343066584519,24.228348268428817,0.2915121286224813,0.021482273114735273,-0.04147204679222339,OnGround,0.15,ACS_Inactive,0,0,0,0
1649369577.567831,9.751583361816406,0.9911994873046874,-0.70868369140625,0.011990811984732825,0.02531393641221374,0.005595712259541985,55.65,28.349999999999998,54.3,0.4425488605377464,975.8104918211262,24.237400038400665,0.38572620551878944,0.03124711010861342,-0.043120348219678556,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1649369577.6181898,9.749189160156249,0.9504980590820312,-0.7326257080078125,0.02131699908396947,0.0,-0.000799387465648855,56.1,28.65,55.5,-0.4256223961752571,975.785558278878,24.260029406286776,-0.11764150137645951,-0.057219404634692037,-0.04555906698992361,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1649369577.6661391,9.72285294189453,1.0342951171875,-0.6248866333007812,0.018918836687022902,0.007727412167938932,0.0021316999083969466,56.1,27.45,54.75,0.8542003863443652,975.8179344755835,24.260029406286776,0.48538711737860507,0.06689995962313383,-0.06220980441419928,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1649369577.7134402,9.727641345214844,1.0007762939453124,-0.737414111328125,0.006928024702290077,0.017586524244274808,0.011457887007633588,56.1,27.9,54.3,0.18215297771159408,975.8395185914283,24.269081130623817,0.29787186304314467,0.01640137806205818,-0.06597830329575938,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1649369577.762749,9.744400756835937,1.005564697265625,-0.70868369140625,0.011990811984732825,0.021583461572519086,0.002398162396946565,54.6,27.9,53.55,-0.014003700433009513,975.8060241179195,24.273606987902895,0.10377850418705795,-0.044640913560304356,-0.0570632426327206,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1649369577.8095465,9.739612353515625,0.9648632690429687,-0.5626373901367188,0.02424808645801527,0.011724349496183208,0.0026646248854961837,56.1,28.65,55.8,-0.20048284712916892,975.9076265948057,24.278132841922343,-0.08680606344831242,-0.10972564012313539,-0.05660974311727751,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1649369577.8570263,9.725247143554688,0.9888052856445312,-0.7757213378906249,0.014655436870229008,0.011990811984732825,0.003730474839694657,55.65,28.349999999999998,54.3,-0.004325742150538425,975.8395185914283,24.287184540182352,-0.03728414153051816,-0.09231041087869829,-0.06521288930458688,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1649369577.906492,9.727641345214844,0.9744400756835937,-0.6344634399414062,0.005862174748091604,0.014388974381679392,0.00959264958778626,55.5,28.05,54.9,0.3879992604406151,975.8395185914283,24.278132841922343,0.22701770571446858,0.01751076576929296,-0.06692515265808652,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
