Time,ICM_acceleration_x,ICM_acceleration_y,ICM_acceleration_z,ICM_gyroscope_x,ICM_gyroscope_y,ICM_gyroscope_z,ICM_magnetometer_x,ICM_magnetometer_y,ICM_magnetometer_z,BMP_altitude,Kalman_altitude,Kalman_velocity,Kalman_acceleration,State,servo_Throttle,ACS_state
1646105164,-7.316680273,0.098162268,-0.198718738,-0.651234322,0.12310567,0.090597246,42.9,9.6,-6.9,436.9871411,430.2296090900945,16.346315600556284,-17.089644998849977,Burnout,-1.0040666937779585,ACS_Active
1646105164,-8.015787158,1.12527478,-1.345541333,-0.69386832,0.10711792,0.060486985,45.9,19.8,0.15,446.2844011,440.15201623452634,16.346315974332057,-17.535838423528237,Burnout,-1.0040666937779585,ACS_Active
1646105164,-7.230489014,2.257732166,2.602497205,-0.658162347,-0.034640124,0.008260337,45,29.1,7.8,457.0570601,450.599907924697,16.346316126520126,-17.220928201904403,Burnout,-1.0040666937779585,ACS_Active
1646105164,-7.594407666,-0.644040247,-2.810792749,-0.483096492,0.063418072,0.028511486,42.45,35.55,13.95,467.5491872,461.07513860164846,16.346316184422857,-17.325557296724906,Burnout,-1.0040666937779585,ACS_Active
1646105165,-5.978321545,-0.452504114,-2.691082666,-0.541185314,0.0063951,0.036771823,32.4,42.45,20.25,479.9146619,479.491115287734,9.30099861938644,-16.316733007051567,Burnout,-1.0040666937779585,ACS_Active
1646105165,-6.87854137,3.457227197,0.672770667,-0.704793282,0.079139359,-0.013323124,18.3,51.15,27.3,489.345691,486.01779785154446,12.289322008822348,-16.531935124240675,Burnout,-1.0040666937779585,ACS_Active
1646105165,-7.242460022,-0.51954176,-4.386177441,-0.718649332,0.044232773,0.024514549,8.85,54,28.95,500.854229,495.2814429303342,13.97959654308709,-16.843612709330795,Burnout,-1.0040666937779585,ACS_Active
1646105165,-6.315903979,1.862688892,-1.996764185,-0.684009208,-0.034640124,0.015721287,-9.3,55.65,31.65,509.4146112,504.02930027803586,14.60177273352637,-16.39110464162752,Burnout,-1.0040666937779585,ACS_Active
1646105165,-7.096413721,1.508347046,-0.902614026,-0.593944887,0.130833082,-0.010924962,-27.3,55.65,30.45,524.2021848,516.4995484895016,14.93665489890617,-16.700779481605093,Burnout,-1.0040666937779585,ACS_Active
1646105165,-9.938331091,3.782838623,11.52329259,-0.622722836,0.12310567,0.009059725,-43.5,55.8,31.05,535.4566695,528.2160658302872,15.054189420019819,-18.575497448143558,Burnout,-1.0040666937779585,ACS_Active
1646105165,-6.962338428,1.273715283,-0.593762012,-0.443660043,0.091130171,-0.055424198,-61.95,47.7,25.65,545.2378006,538.7361254009849,15.096303089642156,-17.452315797346735,Burnout,-1.0040666937779585,ACS_Active
1646105165,-7.149086157,1.235408057,1.043871924,-0.644839222,0.176131705,0.065016847,-78.45,43.8,21.9,557.1016894,550.086675870103,15.113438574423695,-17.138715563420025,Burnout,-1.0040666937779585,ACS_Active
1646105165,-7.067683301,2.561795776,-0.016759412,-0.679745808,-0.012790199,0.007993875,-88.8,33.6,18.15,570.7693286,562.8692594988057,15.120792355968048,-16.968621286112054,Burnout,-1.0040666937779585,ACS_Active
1646105165,-6.016628772,0.639251843,-2.990357874,-0.45511793,0.116444107,0.104186833,-98.85,24.3,10.5,580.4965965,573.7635530539885,15.123206704668556,-16.25406364519771,Burnout,-1.0040666937779585,ACS_Active
1646105165,-6.485892297,1.754949817,-2.827552161,-0.467108742,0.021849924,0.06954671,-105.75,15.75,4.8,592.1072519,585.1005824440764,15.124155978016992,-16.27114772317016,Burnout,-1.0040666937779585,ACS_Active
1646105165,-6.981492041,2.047042419,-1.666364355,-0.545182252,-0.005595712,0.005862175,-108.3,2.1,-4.2,602.1411841,595.6322534594176,15.12449125929924,-16.58397074717059,Burnout,-1.0040666937779585,ACS_Active
1646105165,-6.212953308,0.134075293,-1.663970154,-0.672551321,0,0.034906586,-106.65,-7.95,-11.7,612.1848871,605.862343653081,15.124616973752767,-16.228475451247494,Burnout,-1.0040666937779585,ACS_Active
1646105165,-5.353434912,0.347159241,2.578555188,-0.588349175,-0.013589587,0.020784074,-101.1,-18,-16.8,621.5372146,615.5499466676085,15.124662697821046,-15.561476748367003,Burnout,-1.0040666937779585,ACS_Active
1646105165,-5.159504578,0.567425793,-0.12928689,-0.470572755,0.045298623,0.004529862,-89.85,-28.5,-23.7,633.4974512,626.6421144818798,15.124682581776815,-15.18685037645782,Burnout,-1.0040666937779585,ACS_Active
1646105165,-6.56250675,-0.210689746,-3.191470813,-0.527062802,0.069813172,0.090330784,-82.2,-33.15,-25.95,641.7856309,636.0013223374715,15.124688874528843,-15.91085886405662,Burnout,-1.0040666937779585,ACS_Active
1646105165,-6.189011292,0.452504114,-1.264138477,-0.409819307,0.032241961,0.11990812,-63.75,-39.3,-29.55,649.8812374,644.579581607076,15.124691103827717,-15.95657261048826,Burnout,-1.0040666937779585,ACS_Active
1646105165,-5.276820459,1.108515369,1.570596289,-0.490823904,0.000799387,-0.009326187,-46.2,-43.65,-29.25,658.6780752,653.2929298376756,15.124691978369842,-15.410268768851976,Burnout,-1.0040666937779585,ACS_Active
1646105165,-5.197811804,0.339976636,-2.025494604,-0.432468619,0.147087294,0.017586524,-28.8,-43.05,-29.4,668.6923329,662.8102843366513,15.12469234113653,-15.152769235336141,Burnout,-1.0040666937779585,ACS_Active
1646105165,-6.294356165,2.248155359,2.664746448,-0.475102617,0.102854521,0.013056662,-10.8,-42.3,-26.7,676.1047836,671.0267367448113,15.124692458863587,-15.732114850890369,Burnout,-1.0040666937779585,ACS_Active
1646105165,-5.815515833,0.672770667,-3.107673755,-0.604869849,0.133231244,0.010392037,5.4,-38.25,-21.9,687.6345758,681.2909457606058,15.124692515760282,-15.65746558443857,Burnout,-1.0040666937779585,ACS_Active
1646105166,-5.738901379,0.466869324,0.469263525,-0.474036767,0.017320062,0.073810109,19.05,-33,-17.55,695.156241,694.903227564778,5.418517558507645,-15.551737580267147,Burnout,-1.0040666937779585,ACS_Active
1646105166,-5.839457849,-0.967257471,-2.762908716,-0.53425729,0.131366007,-0.015721287,31.65,-25.5,-12,702.5989675,700.0002288976739,7.761765654140962,-15.59883462564522,Burnout,-1.0040666937779585,ACS_Active
1646105166,-4.927267017,-1.556231079,0.550666382,-0.444992356,0.04929556,0.040768761,40.05,-17.25,-3.75,712.1401867,707.5803452572892,9.168909217611349,-15.056575518032721,Burnout,-1.0040666937779585,ACS_Active
1646105166,-5.190629199,0.857124194,1.683123767,-0.548912726,0.065816235,0.136162332,44.85,-10.8,2.7,722.6114806,716.8839990726968,9.825569298898538,-15.013046969513386,Burnout,-1.0040666937779585,ACS_Active
1646105166,-4.951209033,4.094084839,7.565677246,-0.45618378,-0.012790199,0.12417152,47.55,-0.45,10.2,730.7630135,725.4635741309163,10.05763178038786,-14.84861033577477,Burnout,-1.0040666937779585,ACS_Active
1646105166,-5.983109949,1.498770239,2.853888379,-0.391966321,0.165206743,0.085267996,44.1,7.2,15.9,737.5228821,732.9168733849007,10.133438597809928,-15.423572565903465,Burnout,-1.0040666937779585,ACS_Active
1646105166,-5.123591553,4.486733911,6.538564734,-0.403157745,0.043699848,-0.002931087,35.25,18.6,24.15,747.3218443,741.819676390631,10.168667600008632,-15.111979649650255,Burnout,-1.0040666937779585,ACS_Active
1646105166,-6.311115576,3.349488123,1.221042847,-0.390900471,0.031176111,0.060753447,25.5,23.1,27.3,755.1851852,750.0800207043173,10.18093100670387,-15.726892426110886,Burnout,-1.0040666937779585,ACS_Active
1646105166,-5.389347937,0.450109912,-0.581791003,-0.528661577,0.074875959,0.06315161,17.7,27.3,31.65,767.7100528,760.9759808399905,10.187217212955417,-15.392084536796267,Burnout,-1.0040666937779585,ACS_Active
1646105166,-5.485116003,5.434837769,4.577713574,-0.462045955,0.06954671,0.00959265,-5.25,32.25,34.05,775.2090688,769.7725130910537,10.189148465936615,-15.323387235160338,Burnout,-1.0040666937779585,ACS_Active
1646105166,-2.597708801,2.317587207,3.399766357,-0.581154688,0.04822971,-0.004529862,-14.85,32.25,35.25,781.9877013,777.3219145990993,10.18980551321736,-13.512631412152087,Burnout,-1.0040666937779585,ACS_Active
1646105166,-5.398924744,-0.859518396,-4.031835596,-0.493222066,-0.017586524,0.050094948,-38.55,30.6,32.25,789.3779686,784.7729657441439,10.190038446762603,-14.552230895864758,Burnout,-1.0040666937779585,ACS_Active
1646105166,-5.353434912,3.646369128,0.835576379,-0.47430323,0.025047474,0.076741197,-54.9,25.2,29.55,798.109139,793.0151740964894,10.190138425011815,-14.921208301663654,Burnout,-1.0040666937779585,ACS_Active
1646105166,-5.497087012,0.308852014,-2.583343591,-0.420211344,-0.034906586,0.029843799,-71.4,19.65,24.75,807.9439914,802.2416906019567,10.190181313580437,-15.150927009957496,Burnout,-1.0040666937779585,ACS_Active
1646105166,-6.366182214,2.401384265,2.97120426,-0.565166938,0.014655437,0.062885147,-85.5,13.35,18.3,815.1635396,810.2278324802489,10.190195369204186,-15.775802122970177,Burnout,-1.0040666937779585,ACS_Active
1646105166,-5.789179614,0.12928689,-4.936843823,-0.552110276,0.027712099,0.007194487,-95.85,1.95,10.5,825.9355994,819.9357663240177,10.190201993045562,-15.657875959020114,Burnout,-1.0040666937779585,ACS_Active
1646105166,-5.959167932,2.736572498,0.881066211,-0.255803989,0.098058196,-0.022649312,-102.45,-6,3.9,832.0439573,827.4190398894497,10.190203936926796,-15.717890730768524,Burnout,-1.0040666937779585,ACS_Active
1646105166,-4.709394666,1.019929907,-3.756502405,-0.477234317,0.013323124,-0.002931087,-106.5,-17.7,-4.8,838.9695667,834.5576580463367,10.190204658314224,-14.968411977130389,Burnout,-1.0040666937779585,ACS_Active
1646105166,-4.529829541,-0.584185205,0.093373865,-0.52892804,-0.071678409,0.030110261,-104.85,-28.5,-12.9,846.7140995,842.0707520469488,10.190204945887903,-14.571159216642407,Burnout,-1.0040666937779585,ACS_Active
1646105166,-4.929661218,3.430890979,4.4699745,-0.699730495,0.076208272,0.036505361,-101.1,-37.8,-18.3,855.985352,850.6704477577921,10.190205070315658,-14.666531730425588,Burnout,-1.0040666937779585,ACS_Active
1646105166,-6.557718347,2.813186951,0.67755907,-0.398094958,-0.0042634,0.053026035,-92.7,-49.95,-26.55,863.0225267,858.3044523757984,10.190205111639743,-15.709155430446817,Burnout,-1.0040666937779585,ACS_Active
1646105167,-3.83551106,4.838681555,4.323928198,-0.409286382,0.035173048,-0.005862175,-82.8,-54.6,-29.25,874.7571973,874.2217511208589,7.504806369808772,-14.361784770190916,Burnout,-1.0040666937779585,ACS_Active
1646105167,-4.97515105,6.725312463,4.898536597,-0.672018396,0.015987749,-0.063684535,-64.8,-62.55,-33.75,878.3363325,876.9466844114778,8.739810066837688,-14.612221121365375,Burnout,-1.0040666937779585,ACS_Active
1646105167,-3.526659045,-0.093373865,1.754949817,-0.68960492,0.050094948,-0.05036141,-46.95,-65.7,-36,886.9286239,883.1793952049177,9.907446813614003,-13.814286157623766,Burnout,-1.0040666937779585,ACS_Active
1646105167,-2.736572498,-2.130839478,-0.572214197,-0.408220532,0.010924962,0.031176111,-35.25,-64.65,-34.65,898.4863687,892.6537963353071,10.584782738245854,-13.021842875035864,Burnout,-1.0040666937779585,ACS_Active
1646105167,-4.738125085,-3.313575098,-8.853757739,-0.444459431,0.05569066,0.020517612,-12.6,-64.95,-34.5,904.7343993,900.1216462396529,10.782029465221422,-13.956347707393183,Burnout,-1.0040666937779585,ACS_Active
1646105167,-4.137180469,-8.825027319,4.316745593,-0.522000015,-0.054358348,0.083402759,5.7,-61.35,-31.05,910.7662678,906.7005936218613,10.84982128369626,-13.941911813155022,Burnout,-1.0040666937779585,ACS_Active
1646105167,-4.587290381,1.805228052,0.943315454,-0.367185309,-0.05142726,0.178529867,16.95,-57.15,-27.45,924.1013412,917.4548969923599,10.891959779401855,-14.214583130270661,Burnout,-1.0040666937779585,ACS_Active
