Time,ICM_acceleration_x,ICM_acceleration_y,ICM_acceleration_z,ICM_gyroscope_x,ICM_gyroscope_y,ICM_gyroscope_z,ICM_magnetometer_x,ICM_magnetometer_y,ICM_magnetometer_z,BMP_altitude,BMP_pressure,BMP_temperature,Kalman_altitude,Kalman_velocity,Kalman_acceleration,State,servo_Throttle,ACS_state
1646088226.7122955,9.847351428222655,-0.16280571289062498,-0.13407529296874998,0.010392037053435116,0.01279019945038168,0.009059724610687023,-10.2,-53.85,-45.0,-0.2969211213353635,988.4236603319728,22.951918173814192,-0.19824824008780417,-0.008182263728953691,0.03419385232228264,OnGround,0.15,ACS_Inactive
1646088226.7762692,9.861716638183593,-0.1292868896484375,-0.14125789794921875,0.011990811984732825,0.013589586916030535,0.002931087374045802,-10.049999999999999,-54.9,-43.199999999999996,-0.2779290109019299,988.376889411874,22.9745521703735,-0.24835136231646449,-0.009874773201813535,0.05396697390374852,OnGround,0.15,ACS_Inactive
1646088226.8259287,9.916783276367187,-0.13407529296874998,-0.12210428466796874,0.01119142451908397,0.014388974381679392,0.009326187099236643,-9.15,-55.05,-43.8,-0.17182234798590737,988.3980472110046,22.988132529193535,-0.2009414100882837,0.00041760866692133487,0.09547506408036804,OnGround,0.14762098413989433,ACS_Inactive
1646088226.8754797,9.878476049804688,-0.20350714111328125,-0.1388636962890625,0.0130566619389313,0.013589586916030535,0.007460949679389314,-9.9,-55.05,-43.5,-0.15909465506195097,988.4192031466933,22.99718608544208,-0.17490427724896432,0.009264706704981524,0.08756803778003669,OnGround,0.14762098413989433,ACS_Inactive
1646088226.9223928,9.842563024902343,-0.20350714111328125,-0.18914193115234373,0.013589586916030535,0.017852986732824427,0.00639509972519084,-8.1,-56.4,-44.4,0.22726688546796348,988.3622141752655,22.99718608544208,0.07522322488485131,0.06393483413792368,0.06245337015165728,OnGround,0.14762098413989433,ACS_Inactive
1646088226.9694407,9.83777462158203,-0.14604630126953125,-0.1149216796875,0.014655436870229008,0.01279019945038168,0.004529862305343512,-8.85,-53.699999999999996,-43.199999999999996,-0.05931780268452862,988.3958104319877,23.010766395367682,-0.007325119309261274,0.04537570157562425,0.049751423967240735,OnGround,0.14762098413989433,ACS_Inactive
1646088227.0185852,9.828197814941406,-0.143652099609375,-0.1484405029296875,0.010392037053435116,0.009326187099236643,0.0005329249770992366,-9.299999999999999,-56.1,-45.15,0.333440359341284,988.3724159255399,23.015293158823624,0.20589234624690317,0.11007372068351326,0.039110456645775095,OnGround,0.14762098413989433,ACS_Inactive
1646088227.065651,9.811438403320311,-0.13168109130859373,-0.14125789794921875,0.015721286824427482,0.013589586916030535,0.0034640123511450386,-9.299999999999999,-54.9,-43.65,-0.1463357748115467,988.3833653033491,23.019819919019938,-0.011850046130845143,0.037440357155795065,0.02450157080805184,OnGround,0.14762098413989433,ACS_Inactive
1646088227.1127436,9.89523546142578,-0.18435352783203124,-0.08140285644531249,0.00799387465648855,0.0159877493129771,0.008793262122137404,-9.6,-53.699999999999996,-43.199999999999996,0.046851078312991144,988.3380707089922,23.02434667595662,0.02549512162732922,0.053074560594361095,0.07081926948831424,OnGround,0.14762098413989433,ACS_Inactive
1646088227.161953,9.82580361328125,-0.09337386474609374,-0.1149216796875,0.011457887007633588,0.012257274473282443,0.005862174748091604,-8.549999999999999,-54.9,-43.949999999999996,0.046851078312991144,988.3154234290844,23.028873429633677,0.03985239105446744,0.06070199795053168,0.04559020997347907,OnGround,0.14762098413989433,ACS_Inactive
