Time,ICM_acceleration_x,ICM_acceleration_y,ICM_acceleration_z,ICM_gyroscope_x,ICM_gyroscope_y,ICM_gyroscope_z,ICM_magnetometer_x,ICM_magnetometer_y,ICM_magnetometer_z,BMP_altitude,BMP_pressure,BMP_temperature,Kalman_altitude,Kalman_velocity,Kalman_acceleration,State,servo_Throttle,ACS_state,Projected_Apogee,Apogee_Error,Alpha,target_Throttle
1648767574.246214,1.944091748046875,5.442020373535156,8.276755139160155,-0.06475038471755726,0.1001898956946565,0.13642879413740458,14.1,80.25,28.799999999999997,-0.34637941331800887,975.2254712576936,24.006575831212103,-0.5535303014444044,-7.44289393506916,-7.818797496245098,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767574.2937703,1.936909143066406,5.284003063964843,8.027758166503906,-0.010658499541984735,0.0639509972519084,0.11937519487022902,14.399999999999999,79.5,27.75,-0.056916306236644294,975.2038863274023,24.011101877549663,-0.37006275283862555,-7.296210400182799,-7.843367474519224,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767574.3426998,2.0087351928710935,5.102043737792968,7.821856823730468,-0.02238284903816794,0.040502298259541984,0.09326187099236641,13.049999999999999,80.1,27.45,0.32585466713535155,975.2254712576936,24.011101877549663,-0.06081787907664049,-7.03094570491138,-7.80830456719901,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767574.392077,2.003946789550781,5.0757075195312495,7.7763669921875,0.07887289661068704,0.03224196111450382,0.0450321605648855,14.1,79.8,27.75,-0.056916306236644294,975.2027820539198,24.002049781614915,-0.18805490937952898,-7.194500286789083,-7.798050798861086,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767574.439736,2.0302830078125,5.157110375976562,7.936778503417968,0.06581623467175574,0.030110261206106874,-0.015188361847328247,12.6,79.8,28.5,0.3354156275842268,975.2373677811388,24.006575831212103,0.01653200115374487,-7.037494820059315,-7.777730161039199,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767574.4873054,2.0087351928710935,5.386953735351562,8.195352282714843,0.024781011435114506,0.016254211801526718,-0.035173048488549616,13.049999999999999,78.89999999999999,26.7,0.242113731731085,975.2373677811388,24.002049781614915,0.0345797462477892,-7.066728822673024,-7.783365534787032,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767574.537948,1.9895815795898437,5.446808776855469,8.494627490234375,-0.00799387465648855,-0.004263399816793893,-0.021849924061068705,12.299999999999999,80.1,27.45,-0.15021862929274873,975.1693008538846,24.011101877549663,-0.21674059643377264,-7.3478123268307005,-7.797448901408252,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767574.5850403,2.0254946044921875,5.389347937011719,8.626308581542968,-0.0826033714503817,-0.00959264958778626,-0.011457887007633588,12.15,79.8,27.3,-0.44923384960188023,975.2146787940558,24.006575831212103,-0.4937625751037139,-7.6411758469375615,-7.780651115924715,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767574.632612,1.9752163696289062,5.106832141113281,8.403647827148436,-0.09859112076335878,-0.005862174748091604,-0.006928024702290077,13.65,79.5,28.05,-0.25307687664320616,975.2481604727989,24.006575831212103,-0.47664340407131944,-7.645684764444711,-7.80518640472804,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767574.6824162,2.04943662109375,5.1140147460937495,8.2360537109375,-0.1289678444580153,-0.009059724610687023,0.0021316999083969466,14.7,78.89999999999999,28.95,-0.25307687664320616,975.1574036803659,24.011101877549663,-0.47642603677115203,-7.656825712294108,-7.768679088775736,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767574.7301602,2.0470424194335934,5.054159704589844,8.030152368164062,-0.11004900777099237,-0.011724349496183208,-0.0130566619389313,12.0,80.39999999999999,28.2,-0.25307687664320616,975.2135742865195,24.006575831212103,-0.47087744462092207,-7.666954052417185,-7.756223503329395,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767574.7776747,2.1643583007812497,5.044582897949218,7.936778503417968,-0.05649004757251909,-0.028777948763358784,-0.012523736961832063,12.75,78.89999999999999,29.4,-0.34637941331800887,975.190884866055,24.011101877549663,-0.527788294688541,-7.73577572516157,-7.678988388285717,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767574.8274827,2.090138049316406,5.05655390625,7.898471276855468,0.0130566619389313,-0.04636447300763359,-0.02211638654961832,13.65,78.3,29.25,-0.25307687664320616,975.1693008538846,24.002049781614915,-0.49663431990913043,-7.708127962731325,-7.6953061497009285,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767574.8745522,2.152387292480469,5.013458276367187,8.001421948242188,0.0695467095114504,-0.05755589752671757,-0.0159877493129771,12.75,79.64999999999999,27.9,-0.25307687664320616,975.2135742865195,24.015627920627594,-0.4772921174076808,-7.701718645480378,-7.663089039485205,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767574.9218707,2.133233679199219,5.023035083007812,8.142679846191406,0.10631853293129771,-0.04396631061068702,-0.023182236503816796,13.049999999999999,80.1,30.15,0.1392478617948944,975.1919898183047,24.015627920627594,-0.22179478356951332,-7.475423695541143,-7.662529922284358,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767574.971197,2.1356278808593747,5.1331683593749995,8.269572534179687,0.0610199098778626,-0.000799387465648855,-0.029843798717557254,13.799999999999999,80.1,28.2,-0.25307687664320616,975.1919898183047,24.006575831212103,-0.3793112408882766,-7.642080016867423,-7.66099159055881,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767575.018713,2.2481553588867187,5.142745166015625,8.32463917236328,0.05782236001526718,0.04316692314503817,-0.02637978636641222,13.049999999999999,80.1,28.65,-0.4396810878539938,975.2124688661603,24.015627920627594,-0.5531700724404996,-7.817103366930023,-7.590869645121192,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767575.0663335,2.231395947265625,5.118803149414062,8.432378247070313,0.017586524244274808,0.0826033714503817,-0.018119449221374047,13.049999999999999,79.2,30.15,-0.056916306236644294,975.2016768676159,24.006575831212103,-0.37676507002853454,-7.653081281720738,-7.574302693376097,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767575.1155655,2.2290017456054687,5.200206005859375,8.678981018066406,-0.05995405992366413,0.12976723192366413,-0.017320061755725192,15.0,80.1,28.65,-0.25307687664320616,975.2027820539198,24.011101877549663,-0.4385819673267111,-7.714977479900612,-7.569541283314423,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767575.163091,2.0757728393554684,5.286397265624999,8.836998327636719,-0.19505054161832064,0.1883889794045802,-0.02424808645801527,13.799999999999999,80.1,28.2,-0.4396810878539938,975.1120253521347,24.015627920627594,-0.5760872260881119,-7.852525370865189,-7.662461112979844,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767575.2103424,2.085349645996094,5.331887097167969,8.810662109374999,-0.30376723694656493,0.2350199149007634,-0.020251149129770992,12.9,79.05,27.75,0.1392478617948944,975.224366516102,24.002049781614915,-0.26021214500980094,-7.562540970792542,-7.69185786789002,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767575.2597923,2.1643583007812497,5.4515971801757805,9.023746057128905,-0.4532526930229008,0.3296140983358779,-0.05249311024427481,15.6,79.05,30.0,-0.056916306236644294,975.2016768676159,24.006575831212103,-0.27041248792804035,-7.583298936071905,-7.654374939980869,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767575.3074017,2.1619640991210938,5.746083984375,9.64623848876953,-0.9456753718625955,0.45964779274809164,-0.0450321605648855,13.799999999999999,78.45,29.4,-0.34637941331800887,975.190884866055,24.006575831212103,-0.4534303233976287,-7.770439647260055,-7.641615610506097,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767575.355057,2.118868469238281,5.961562133789062,10.599130749511717,-1.508710610167939,0.5590383009770993,0.05649004757251909,15.6,76.64999999999999,33.0,-0.15021862929274873,975.2135742865195,24.011101877549663,-0.3989627212677781,-7.72604029729567,-7.663280033958683,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767575.4049723,1.8195932617187498,6.354211206054687,11.762712756347655,-3.213537611908397,0.7546217675725191,0.20091271636641223,15.899999999999999,72.75,37.05,-0.34637941331800887,975.2362637183153,24.006575831212103,-0.5093006140696617,-7.838548881942023,-7.85656989053758,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767575.4520485,1.6065093139648436,3.8187516479492185,11.516109985351562,-4.082471787068703,0.9435436719541986,0.22116386549618322,17.7,65.55,41.699999999999996,-0.25307687664320616,975.2135742865195,24.011101877549663,-0.48429359643643427,-7.834145059601383,-8.062052443814888,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
