Time,ICM_acceleration_x,ICM_acceleration_y,ICM_acceleration_z,ICM_gyroscope_x,ICM_gyroscope_y,ICM_gyroscope_z,ICM_magnetometer_x,ICM_magnetometer_y,ICM_magnetometer_z,BMP_altitude,BMP_pressure,BMP_temperature,Kalman_altitude,Kalman_velocity,Kalman_acceleration,State,servo_Throttle,ACS_state,Projected_Apogee,Apogee_Error,Alpha,target_Throttle
1648765646.4610343,10.970232006835937,-2.0781670410156248,-0.35673604736328124,1.862839257450382,0.11324655763358779,0.002398162396946565,-23.849999999999998,42.6,-14.7,-0.17840185610558112,974.613485217241,22.834220078075305,-0.1184821814068538,0.033135327281888526,0.7828454934087188,OnGround,0.15,ACS_Inactive,0,0,0,0
1648765646.5108232,10.16338604736328,-1.22583125,-0.6775590698242188,2.533525341129771,0.02105053659541985,-0.031442573648854964,-25.2,40.949999999999996,-13.5,-0.2546203686455971,974.6793780262107,22.870435111457482,-0.20294547222533982,0.05487836867739974,0.5232408147809658,OnGround,0.15,ACS_Inactive,0,0,0,0
1648765646.5602765,10.1131078125,0.8595183959960937,2.176329309082031,3.141059815022901,-0.08340275891603054,-0.06341807227480917,-24.15,38.699999999999996,-13.2,0.15433508990405675,974.5533928493829,22.874961975961924,0.020127768306868576,0.10298221382960299,0.3958735632829787,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648765646.6121771,14.432247607421875,15.631742639160155,-0.9840168823242187,3.6156295071297713,-0.2715252758320611,-0.6197917483664123,-24.599999999999998,35.1,-13.95,-0.32210002354110256,974.6645494684881,22.888542549917474,-0.1888193624654118,0.17222896552637257,3.0171943014856324,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648765646.659433,11.305420239257812,-1.16837041015625,1.3718775512695311,3.0448668566564887,0.12310566970992368,0.036238898442748094,-26.25,33.449999999999996,-13.5,0.17175236468812938,974.6409095120491,22.8930694013834,0.03921680914080658,0.33156946962568745,2.0855213406363466,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648765646.7063203,9.421183532714844,1.7980454467773437,-0.4213794921875,2.9891761965496184,0.2949739748244275,0.7748729167022902,-25.349999999999998,29.25,-10.95,0.37628318864298793,974.6409095120491,22.902123094536364,0.25501306122311246,0.4337903247895308,0.5651418202910552,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648765646.755965,20.125659155273436,-1.8722656982421875,13.462595935058593,1.5334916216030534,-0.6928024702290078,-0.08873200868702291,-24.45,27.15,-10.5,-0.40693664091843346,974.6290888621681,22.911176774650812,-0.146466365679304,0.5152032892885691,6.599872661995633,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648765646.8030818,7.819462622070312,-1.5035586425781249,-14.341267944335936,1.9683584029160308,0.35146402239694663,-0.06501684720610687,-22.2,25.65,-10.65,0.5720971066382352,974.6064542879758,22.906649936223403,0.3113888632547581,0.8141330020410238,1.2996572617597222,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648765646.8499541,7.299920861816406,-0.05985504150390625,-0.97683427734375,1.3821409281068704,0.20091271636641223,-0.03090964867175573,-25.65,24.15,-7.949999999999999,0.08693123757363924,974.6172677645139,22.915703609818593,0.1851373024255399,0.7466275291002826,-1.0461888820582277,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648765646.898996,9.952696301269532,0.6512228515624999,5.442020373535156,-0.1337641692519084,-0.14309035635114506,0.04183461070229008,-24.75,25.5,-8.549999999999999,0.37628318864298793,974.6841652374319,22.915703609818593,0.318255424272182,0.7578916222901492,-0.30260850333183853,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648765646.9457934,10.034099157714843,0.3280056274414062,-1.9321207397460936,0.19052067931297711,-0.10871669532824428,0.01279019945038168,-25.65,24.15,-6.8999999999999995,-0.10014940195088207,974.6172677645139,22.915703609818593,0.06969365751487755,0.6269300101176434,0.031565657203383,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648765646.9930346,9.974244116210937,-0.143652099609375,-0.11013327636718749,0.134030631740458,0.011457887007633588,-0.0018652374198473284,-23.849999999999998,24.15,-6.8999999999999995,-0.6875608264890161,974.593624225885,22.920230441726744,-0.3935732363352799,0.39448033687171596,0.12213218673910708,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648765647.0420926,8.142679846191406,1.7621324218749999,-5.592855078125,0.10072282067175574,0.04876263540458016,0.007460949679389314,-24.9,25.65,-6.8999999999999995,0.18920124741979932,974.6054462190858,22.920230441726744,-0.02109077618292099,0.5537952314262375,-0.9748925198901385,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
