Time,ICM_acceleration_x,ICM_acceleration_y,ICM_acceleration_z,ICM_gyroscope_x,ICM_gyroscope_y,ICM_gyroscope_z,ICM_magnetometer_x,ICM_magnetometer_y,ICM_magnetometer_z,BMP_altitude,BMP_pressure,BMP_temperature,Kalman_altitude,Kalman_velocity,Kalman_acceleration,State,servo_Throttle,ACS_state
1646092702.189283,9.821015209960937,-0.08140285644531249,-0.19153613281249998,0.015454824335877864,0.012523736961832063,0.009059724610687023,-18.45,-60.0,-57.449999999999996,-0.10649145958110483,988.7305459653643,21.874445678899065,-0.0710984789270178,-0.0027110543114659243,0.016741839982126017,OnGround,0.15,ACS_Inactive
1646092702.2527847,9.823409411621093,-0.1292868896484375,-0.11731588134765625,0.012523736961832063,0.014921899358778627,0.010392037053435116,-19.2,-59.55,-56.699999999999996,-0.4864207628548995,988.7402695447698,21.897083554416895,-0.33150081245718815,-0.026244456978767452,0.023292318257877472,OnGround,0.15,ACS_Inactive
1646092702.302364,9.885658654785155,-0.11731588134765625,-0.11252747802734374,0.00959264958778626,0.01279019945038168,0.007727412167938932,-17.25,-60.3,-57.9,-0.470276676773279,988.6938215257525,21.915193796157837,-0.4181698146658791,-0.0344647896220976,0.06443718894754714,OnGround,0.14762098413989433,ACS_Inactive
1646092702.3515737,9.832986218261718,-0.12449848632812499,-0.10295067138671875,0.006661562213740459,0.014388974381679392,0.008793262122137404,-17.55,-60.599999999999994,-56.55,-0.7565676775947501,988.7719499155132,21.924248897470534,-0.6289443581696212,-0.06697426611483936,0.0474728492279171,OnGround,0.14762098413989433,ACS_Inactive
1646092702.398356,9.885658654785155,-0.07900865478515624,-0.08379705810546874,0.01119142451908397,0.010658499541984735,0.0061286372366412215,-17.7,-59.25,-57.449999999999996,-0.7457698865023035,988.7151484193278,21.933303985744715,-0.7026997296066142,-0.07844753500327632,0.07362902138995196,OnGround,0.14762098413989433,ACS_Inactive
1646092702.4452364,9.85692823486328,-0.12449848632812499,-0.14125789794921875,0.013856049404580155,0.011990811984732825,0.0021316999083969466,-18.45,-59.55,-57.15,-0.553103963952185,988.6925543810024,21.94235906098038,-0.6109945115388151,-0.05178543875781445,0.06593499337236955,OnGround,0.14762098413989433,ACS_Inactive
1646092702.4941998,9.880870251464843,-0.09337386474609374,-0.16759411621093748,0.01119142451908397,0.015188361847328247,0.007727412167938932,-18.9,-60.0,-57.9,-0.3550162016600826,988.6919194384802,21.94235906098038,-0.4524029568716842,-0.0005925835673629976,0.07782294346214155,OnGround,0.14762098413989433,ACS_Inactive
1646092702.5414546,9.797073193359374,-0.09576806640624999,-0.1388636962890625,0.013856049404580155,0.012523736961832063,0.00985911207633588,-17.099999999999998,-59.4,-58.5,-0.16233945034496713,988.7261284194971,21.94235906098038,-0.27146942384634604,0.06188294286106264,0.030580178460192592,OnGround,0.14762098413989433,ACS_Inactive
1646092702.5882683,9.9215716796875,-0.1005564697265625,-0.12210428466796874,0.00799387465648855,0.0159877493129771,0.0010658499541984733,-18.45,-60.3,-57.449999999999996,-0.2559651770675712,988.6577095875131,21.94688659370877,-0.26066395075484433,0.06790116608991259,0.08940632762375092,OnGround,0.14762098413989433,ACS_Inactive
1646092702.6372,9.840168823242188,-0.1197100830078125,-0.09337386474609374,0.010658499541984735,0.011724349496183208,0.00639509972519084,-17.55,-60.15,-58.8,-0.8339856723287459,988.6460937603784,21.95594164938666,-0.6179612326347259,-0.07893263491293456,0.06140905972154412,OnGround,0.14762098413989433,ACS_Inactive
