Time,ICM_acceleration_x,ICM_acceleration_y,ICM_acceleration_z,ICM_gyroscope_x,ICM_gyroscope_y,ICM_gyroscope_z,ICM_magnetometer_x,ICM_magnetometer_y,ICM_magnetometer_z,BMP_altitude,BMP_pressure,BMP_temperature,Kalman_altitude,Kalman_velocity,Kalman_acceleration,State,ACS_state
1644450910.021133,-9.816226806640625,-0.062249243164062495,0.2537853759765625,0.017586524244274808,0.014122511893129772,0.003996937328244275,45.0,-4.2,-10.049999999999999,-0.5028421478774332,980.2433565563074,26.694473266601562,-0.7214078786247333,-6.928501896091734,-9.813363055448095,OnGround,ACS_Inactive
1644450910.069556,-9.78031378173828,-0.055066638183593745,0.32082302246093747,0.014388974381679392,0.011990811984732825,0.004529862305343512,45.6,-4.5,-9.9,-0.01751816981823826,980.2420854879175,26.69899737671949,-0.4055977081779433,-6.945674053303185,-9.792660552228517,OnGround,ACS_Inactive
1644450910.1175025,-9.821015209960937,-0.07422025146484375,0.3399766357421875,0.0159877493129771,0.0130566619389313,0.008793262122137404,45.0,-4.2,-9.75,-0.5028421478774332,980.1748849213219,26.694473266601562,-0.5940226089968987,-7.305589094636741,-9.8101206433619,OnGround,ACS_Inactive
1644450910.1644042,-9.83777462158203,-0.07900865478515624,0.33039982910156246,0.022915774015267176,0.00959264958778626,0.005862174748091604,46.199999999999996,-3.9,-10.049999999999999,-0.2028948363154007,980.1412853333164,26.69899737671949,-0.47772914680299533,-7.430025882747217,-9.82702504355514,OnGround,ACS_Inactive
1644450910.211304,-9.852139831542969,-0.1484405029296875,0.229843359375,0.017320061755725192,0.011990811984732825,0.007727412167938932,46.5,-4.2,-11.25,-0.30652634092120723,980.2325799126926,26.69899737671949,-0.5022311879582675,-7.646731863958254,-9.842415572629683,OnGround,ACS_Inactive
1644450910.2595024,-9.832986218261718,-0.07422025146484375,0.2561795776367187,0.0159877493129771,0.00799387465648855,0.0021316999083969466,46.35,-4.5,-9.9,-0.5028421478774332,980.2084849728558,26.703521483577788,-0.6425197801643003,-7.939055449081741,-9.836491446437318,OnGround,ACS_Inactive
1644450910.3089461,-9.797073193359374,-0.11013327636718749,0.3136404174804687,0.018119449221374047,0.012257274473282443,0.00799387465648855,45.75,-4.6499999999999995,-9.0,0.17880463264614516,980.2769573253582,26.689949153224006,-0.2714109577738062,-7.811937199064321,-9.811805271400642,OnGround,ACS_Inactive
1644450910.3557975,-9.758765966796874,-0.12210428466796874,0.28730419921875,0.015721286824427482,0.01279019945038168,0.003730474839694657,46.199999999999996,-5.1,-10.049999999999999,-0.1102069304075181,980.197708788275,26.694473266601562,-0.3080204873874625,-8.003581761762828,-9.778889923600818,OnGround,ACS_Inactive
1644450910.4051154,-9.794678991699218,-0.12210428466796874,0.38307226562499996,0.018119449221374047,0.013323124427480917,0.005595712259541985,45.449999999999996,-5.85,-9.0,-0.01751816981823826,980.2325799126926,26.703521483577788,-0.27323114055123127,-8.126084312027375,-9.788465220187542,OnGround,ACS_Inactive
1644450910.4547226,-9.890447058105469,-0.0430956298828125,0.20829554443359374,0.014921899358778627,0.014388974381679392,0.005595712259541985,45.0,-4.6499999999999995,-10.5,-0.2028948363154007,980.197708788275,26.694473266601562,-0.38071993627891887,-8.356239891514454,-9.851363316420077,OnGround,ACS_Inactive
1644450910.5016825,-9.871293444824218,-0.11013327636718749,0.23702596435546874,0.020251149129770992,0.01279019945038168,0.003996937328244275,45.0,-5.85,-10.049999999999999,-0.30652634092120723,980.1748849213219,26.694473266601562,-0.48171954683443824,-8.570115809486081,-9.863560081251203,OnGround,ACS_Inactive
1644450910.548945,-9.797073193359374,-0.12210428466796874,0.22026655273437498,0.01971822415267176,0.007727412167938932,0.005595712259541985,45.9,-3.5999999999999996,-9.45,-0.2028948363154007,980.2084849728558,26.69899737671949,-0.45784402808028535,-8.670090917972063,-9.822295720387979,OnGround,ACS_Inactive
1644450910.5957363,-9.785102185058593,-0.1484405029296875,0.27293898925781246,0.017852986732824427,0.01918529917557252,0.00799387465648855,44.85,-4.8,-10.2,-0.2955818875418861,980.1748849213219,26.69899737671949,-0.5079439904557214,-8.823665279137247,-9.799167131379894,OnGround,ACS_Inactive
1644450910.6425295,-9.80665,-0.09816226806640624,0.25139117431640623,0.016787136778625956,0.013856049404580155,0.011724349496183208,45.6,-3.5999999999999996,-10.2,-0.0065716103177352325,980.2300373316956,26.703521483577788,-0.34593859798336557,-8.789658587823219,-9.80356681119606,OnGround,ACS_Inactive
1644450910.689337,-9.78031378173828,-0.062249243164062495,0.23702596435546874,0.016787136778625956,0.013589586916030535,0.007727412167938932,46.5,-5.3999999999999995,-9.299999999999999,-0.7918428926094399,980.2756864665058,26.712569687515497,-0.7831299458629472,-9.260916105756642,-9.789201413001718,OnGround,ACS_Inactive
1644450910.736171,-9.811438403320311,-0.1005564697265625,0.33518823242187495,0.016787136778625956,0.012523736961832063,0.005062787282442748,46.5,-4.2,-10.5,-0.2028948363154007,980.2649098332148,26.703521483577788,-0.578527756793985,-9.162426057697518,-9.802696207378121,OnGround,ACS_Inactive
1644450910.7829797,-9.809044201660155,-0.02154781494140625,0.23702596435546874,0.016787136778625956,0.013589586916030535,0.005862174748091604,45.6,-4.8,-9.9,0.47877292404753485,980.2300373316956,26.69899737671949,-0.06975120801731949,-8.799675674538049,-9.806257061646898,OnGround,ACS_Inactive
1644450910.829859,-9.883264453125,-0.07900865478515624,0.2561795776367187,0.02211638654961832,0.011990811984732825,0.004529862305343512,44.25,-4.2,-9.299999999999999,-0.7918428926094399,980.2420854879175,26.708045587176457,-0.6824223022578236,-9.426293856354347,-9.853922642559079,OnGround,ACS_Inactive
1644450910.8767,-9.840168823242188,-0.06703764648437499,0.258573779296875,0.015454824335877864,0.011457887007633588,0.007194487190839696,45.75,-4.2,-9.0,-0.8845305791137121,980.2072127813539,26.703521483577788,-0.9761519579844808,-9.747892005726875,-9.845361734470545,OnGround,ACS_Inactive
1644450910.923476,-9.809044201660155,-0.076614453125,0.29927520751953124,0.017586524244274808,0.010924962030534353,0.004263399816793893,45.6,-4.5,-9.9,-0.30652634092120723,980.1520610657437,26.703521483577788,-0.7224988805842647,-9.569269634946542,-9.822641799142897,OnGround,ACS_Inactive
1644450910.970207,-9.730035546875,-0.0909796630859375,0.30406361083984373,0.018918836687022902,0.015721286824427482,0.005062787282442748,44.85,-4.8,-9.9,-0.39921445859819044,980.2072127813539,26.712569687515497,-0.685096711933268,-9.585236136107525,-9.765219751010061,OnGround,ACS_Inactive
1644450911.017043,-9.85692823486328,-0.05746083984375,0.32082302246093747,0.015454824335877864,0.009059724610687023,0.003996937328244275,45.449999999999996,-5.1,-9.75,0.09706859183441949,980.2864630963539,26.708045587176457,-0.3572741491601341,-9.337463069738744,-9.821598959265676,OnGround,ACS_Inactive
1644450911.064453,-9.756371765136718,-0.10295067138671875,0.2920926025390625,0.018652374198473286,0.01119142451908397,0.0002664624885496183,46.65,-4.8,-10.95,-0.01751816981823826,980.1856608781061,26.708045587176457,-0.3075274514953662,-9.344530972276596,-9.781091943184673,OnGround,ACS_Inactive
1644450911.111235,-9.809044201660155,-0.0718260498046875,0.3064578125,0.016254211801526718,0.012257274473282443,0.004263399816793893,45.449999999999996,-5.85,-10.049999999999999,0.09706859183441949,980.2636382954652,26.712569687515497,-0.21460280107794705,-9.311530194936934,-9.798160783757009,OnGround,ACS_Inactive
1644450911.158043,-9.76116016845703,-0.1005564697265625,0.32082302246093747,0.02131699908396947,0.011990811984732825,0.0034640123511450386,46.35,-6.0,-10.65,-0.39921445859819044,980.2528618934127,26.703521483577788,-0.49498094928873676,-9.618182722129216,-9.775229877839347,OnGround,ACS_Inactive
1644450911.2048569,-9.79946739501953,-0.105344873046875,0.3327940307617187,0.015721286824427482,0.009326187099236643,0.000799387465648855,45.6,-4.05,-8.7,-0.2028948363154007,980.2192611539963,26.703521483577788,-0.4781725272784222,-9.639610370218017,-9.790027825516091,OnGround,ACS_Inactive
1644450911.25165,-9.83777462158203,-0.033518823242187495,0.2825157958984375,0.01945176166412214,0.012257274473282443,0.0018652374198473284,45.6,-4.05,-10.65,-0.19194443460029897,980.2192611539963,26.708045587176457,-0.46534630039389746,-9.663412127420095,-9.819356728763351,OnGround,ACS_Inactive
1644450911.29901,-9.797073193359374,-0.09337386474609374,0.18914193115234373,0.013323124427480917,0.011724349496183208,0.00319754986259542,45.6,-4.8,-8.7,-0.8954629517077928,980.2084849728558,26.703521483577788,-0.909537223546337,-10.105409012746893,-9.805575331506466,OnGround,ACS_Inactive
1644450911.3457787,-9.789890588378906,-0.0430956298828125,0.277727392578125,0.017053599267175572,0.013323124427480917,0.005862174748091604,44.55,-5.85,-9.75,-0.4919017215740998,980.1400127227315,26.708045587176457,-0.821037275732426,-10.03538345278681,-9.795663752859559,OnGround,ACS_Inactive
1644450911.393165,-9.840168823242188,-0.05985504150390625,0.2705447875976562,0.015721286824427482,0.011457887007633588,0.0021316999083969466,47.1,-4.05,-9.45,-0.2028948363154007,980.2420854879175,26.708045587176457,-0.6061844518974899,-9.84693173287475,-9.822899043661081,OnGround,ACS_Inactive
1644450911.439948,-9.883264453125,-0.1388636962890625,0.258573779296875,0.015721286824427482,0.00985911207633588,0.006928024702290077,45.6,-4.05,-9.15,-0.09925844978495829,980.1628367947314,26.708045587176457,-0.456577650051865,-9.730761281862273,-9.859970142375403,OnGround,ACS_Inactive
1644450911.4867141,-9.816226806640625,-0.105344873046875,0.25139117431640623,0.017320061755725192,0.010924962030534353,0.0053292497709923675,45.15,-5.7,-11.4,-0.4919017215740998,980.2300373316956,26.703521483577788,-0.6491415752230458,-9.937280733085553,-9.832831564751766,OnGround,ACS_Inactive
1644450911.533474,-9.801861596679688,-0.08858546142578125,0.25139117431640623,0.017852986732824427,0.012257274473282443,0.010125574564885496,45.15,-4.5,-8.4,-0.30652634092120723,980.2192611539963,26.708045587176457,-0.6052985968184016,-9.91354609577924,-9.813494379251303,OnGround,ACS_Inactive
1644450911.5803092,-9.835380419921874,-0.09576806640624999,0.258573779296875,0.015454824335877864,0.014388974381679392,0.00479632479389313,44.4,-4.8,-9.15,-0.6882179520586886,980.2985110509751,26.703521483577788,-0.8314291970308275,-10.141370539329994,-9.82692629037919,OnGround,ACS_Inactive
1644450911.6271157,-9.87608184814453,-0.0526724365234375,0.2753331909179687,0.014122511893129772,0.013323124427480917,0.003730474839694657,45.6,-5.25,-9.45,-0.2028948363154007,980.2072127813539,26.708045587176457,-0.6096847622946743,-9.941490283036407,-9.857038026886645,OnGround,ACS_Inactive
1644450911.673873,-9.847351428222655,-0.011971008300781249,0.2346317626953125,0.017586524244274808,0.018119449221374047,0.003996937328244275,45.6,-5.25,-10.2,-0.2028948363154007,980.1964368314505,26.708045587176457,-0.5251014795889913,-9.878305738686059,-9.850839363975862,OnGround,ACS_Inactive
1644450911.7206562,-9.811438403320311,-0.0718260498046875,0.2920926025390625,0.014921899358778627,0.014655436870229008,0.0021316999083969466,46.65,-3.5999999999999996,-10.95,-0.2846295647637573,980.2192611539963,26.708045587176457,-0.5450928974922367,-9.914193899374387,-9.82631682014291,OnGround,ACS_Inactive
1644450911.7676034,-9.840168823242188,-0.13168109130859373,0.2705447875976562,0.014655436870229008,0.010658499541984735,0.009326187099236643,45.9,-4.05,-8.4,-0.4919017215740998,980.2192611539963,26.69899737671949,-0.6851707529387935,-10.059738009519059,-9.834750075142649,OnGround,ACS_Inactive
1644450911.8150096,-9.775525378417969,-0.086191259765625,0.3136404174804687,0.01279019945038168,0.012523736961832063,-0.0013323124427480919,46.65,-5.25,-9.45,-0.39921445859819044,980.2192611539963,26.708045587176457,-0.6814985611327757,-10.059524986566514,-9.797958021448542,OnGround,ACS_Inactive
1644450911.8617804,-9.777919580078125,-0.17238251953125,0.2753331909179687,0.016520674290076337,0.011990811984732825,0.0034640123511450386,46.65,-6.0,-9.15,-0.2955818875418861,980.2408135059524,26.703521483577788,-0.6120418853933226,-9.998567260537408,-9.785364036347548,OnGround,ACS_Inactive
1644450911.9085345,-9.79946739501953,-0.02154781494140625,0.21787235107421873,0.011724349496183208,0.012257274473282443,0.006928024702290077,46.35,-4.5,-9.9,-0.2028948363154007,980.2636382954652,26.703521483577788,-0.5267880907858714,-9.92604697756891,-9.793866940580362,OnGround,ACS_Inactive
1644450911.9552975,-9.81862100830078,-0.07900865478515624,0.30885201416015623,0.020251149129770992,0.009326187099236643,0.0021316999083969466,44.4,-4.5,-10.95,0.29339923748349817,980.2084849728558,26.703521483577788,-0.17934379560080882,-9.610248397890606,-9.80885471193412,OnGround,ACS_Inactive
1644450912.0025938,-9.801861596679688,-0.1005564697265625,0.17956512451171874,0.018652374198473286,0.007460949679389314,0.007460949679389314,46.199999999999996,-5.1,-9.75,0.09706859183441949,980.2192611539963,26.708045587176457,-0.17356973434002443,-9.62725180368667,-9.804352183456126,OnGround,ACS_Inactive
1644450912.0494301,-9.832986218261718,-0.12689268798828124,0.19871873779296872,0.017852986732824427,0.011990811984732825,0.010658499541984735,44.4,-3.5999999999999996,-9.9,-0.09925844978495829,980.1843882423875,26.708045587176457,-0.2948405228915017,-9.76514152137127,-9.821919476277747,OnGround,ACS_Inactive
1644450912.0961556,-9.849745629882811,-0.07900865478515624,0.229843359375,0.014122511893129772,0.00985911207633588,0.00319754986259542,45.15,-4.05,-10.95,-0.2028948363154007,980.2072127813539,26.708045587176457,-0.40690721120812906,-9.889615121947172,-9.838982645645293,OnGround,ACS_Inactive
1644450912.1429093,-9.801861596679688,-0.05985504150390625,0.2561795776367187,0.014921899358778627,0.014655436870229008,0.005595712259541985,45.0,-4.2,-10.799999999999999,-0.7809045721321397,980.2179887278154,26.703521483577788,-0.8170776455743702,-10.289568856609488,-9.816016787476643,OnGround,ACS_Inactive
1644450912.189701,-9.828197814941406,-0.11252747802734374,0.22505495605468748,0.01918529917557252,0.013589586916030535,0.0061286372366412215,45.449999999999996,-4.2,-9.75,-0.38826808410665076,980.172339205667,26.708045587176457,-0.7244135583543886,-10.19649279183992,-9.823323886980843,OnGround,ACS_Inactive
1644450912.23649,-9.765948571777344,-0.086191259765625,0.296881005859375,0.014122511893129772,0.00985911207633588,0.004263399816793893,45.0,-4.2,-10.049999999999999,-0.7809045721321397,980.1736125202797,26.712569687515497,-0.9383110559953838,-10.396134068558538,-9.787760406371705,OnGround,ACS_Inactive
1644450912.283234,-9.81862100830078,-0.02633621826171875,0.29448680419921874,0.01119142451908397,0.011457887007633588,0.007194487190839696,44.55,-5.1,-9.299999999999999,-0.2955818875418861,980.1736125202797,26.708045587176457,-0.7114171762020866,-10.170002780337798,-9.806559973380876,OnGround,ACS_Inactive
1644450912.330005,-9.782707983398437,-0.08858546142578125,0.22505495605468748,0.017586524244274808,0.013856049404580155,0.003730474839694657,43.65,-2.85,-8.4,-0.2955818875418861,980.2408135059524,26.712569687515497,-0.6248378347593182,-10.086069952576546,-9.791602145947754,OnGround,ACS_Inactive
1644450912.3766975,-9.804255798339844,0.011971008300781249,0.258573779296875,0.014655436870229008,0.013856049404580155,0.003996937328244275,45.449999999999996,-4.2,-11.25,-0.6882179520586886,980.1951639610536,26.712569687515497,-0.8408646248948246,-10.292237805495748,-9.79932236820782,OnGround,ACS_Inactive
1644450912.424011,-9.81862100830078,-0.04548983154296875,0.2442085693359375,0.0159877493129771,0.014122511893129772,0.004529862305343512,44.25,-4.6499999999999995,-9.299999999999999,-0.38826808410665076,980.1964368314505,26.712569687515497,-0.7349262891180572,-10.180674368688985,-9.81101847345787,OnGround,ACS_Inactive
1644450912.4707894,-9.861716638183593,-0.10295067138671875,0.2609679809570312,0.018652374198473286,0.00985911207633588,0.007194487190839696,45.0,-4.2,-10.799999999999999,-0.38826808410665076,980.2408135059524,26.708045587176457,-0.6924192229471271,-10.137778715155202,-9.84215063254321,OnGround,ACS_Inactive
1644450912.5175812,-9.78031378173828,-0.12210428466796874,0.277727392578125,0.0159877493129771,0.010392037053435116,0.003730474839694657,45.15,-4.5,-9.9,-0.584588129907965,980.2864630963539,26.712569687515497,-0.8009358820595534,-10.240026506288574,-9.803790753407936,OnGround,ACS_Inactive
1644450912.5649369,-9.801861596679688,-0.086191259765625,0.29927520751953124,0.016254211801526718,0.0061286372366412215,0.00639509972519084,46.199999999999996,-4.2,-9.75,-0.2955818875418861,980.2300373316956,26.708045587176457,-0.6606862320011274,-10.096950846151643,-9.802354402528007,OnGround,ACS_Inactive
1644450912.6117442,-9.842563024902343,-0.04548983154296875,0.3112462158203125,0.013856049404580155,0.011724349496183208,0.000799387465648855,45.75,-5.1,-10.049999999999999,-1.0699033881370947,980.172339205667,26.703521483577788,-1.096956590026482,-10.51171324521258,-9.827186784919501,OnGround,ACS_Inactive
1644450912.6590745,-9.828197814941406,-0.1292868896484375,0.29927520751953124,0.012257274473282443,0.009326187099236643,0.0013323124427480919,44.1,-5.25,-10.2,-0.7809045721321397,980.2072127813539,26.708045587176457,-1.0815704147353054,-10.47656925809348,-9.82761046301346,OnGround,ACS_Inactive
1644450912.7058094,-9.823409411621093,-0.1292868896484375,0.2705447875976562,0.012523736961832063,0.01119142451908397,0.0026646248854961837,45.15,-4.5,-9.9,0.29339923748349817,980.2864630963539,26.708045587176457,-0.39077684765695664,-9.804673476698778,-9.824561810075112,OnGround,ACS_Inactive
1644450912.7536907,-9.842563024902343,-0.06943184814453125,0.22505495605468748,0.016520674290076337,0.009059724610687023,0.007460949679389314,45.6,-4.5,-9.45,-0.2028948363154007,980.2528618934127,26.708045587176457,-0.4465354503855099,-9.867163093875112,-9.835521852897562,OnGround,ACS_Inactive
1644450912.8004255,-9.7683427734375,-0.12210428466796874,0.29448680419921874,0.015721286824427482,0.011724349496183208,0.00639509972519084,45.6,-5.7,-9.9,-1.0699033881370947,980.2864630963539,26.712569687515497,-1.014631188635175,-10.41718600420178,-9.794039621417133,OnGround,ACS_Inactive
1644450912.8472726,-9.813832604980469,-0.06703764648437499,0.2561795776367187,0.016254211801526718,0.011990811984732825,0.0026646248854961837,46.35,-4.8,-9.45,0.004382818783260245,980.1615637147959,26.71709378459491,-0.5493604215277615,-9.961271731042489,-9.805906140972299,OnGround,ACS_Inactive
1644450912.8940365,-9.828197814941406,-0.07900865478515624,0.3112462158203125,0.015188361847328247,0.015188361847328247,0.0026646248854961837,45.449999999999996,-5.3999999999999995,-10.049999999999999,0.10802896953191007,980.2636382954652,26.71709378459491,-0.3057468361611916,-9.737625704146263,-9.819410555385993,OnGround,ACS_Inactive
1644450912.940793,-9.79946739501953,-0.13646949462890623,0.239420166015625,0.014655436870229008,0.010924962030534353,0.004529862305343512,45.9,-5.7,-10.65,0.004382818783260245,980.2744146940751,26.72161787841469,-0.27884647078657254,-9.729348331372558,-9.806898706532884,OnGround,ACS_Inactive
1644450912.98759,-9.828197814941406,-0.04548983154296875,0.30406361083984373,0.012257274473282443,0.00985911207633588,0.003996937328244275,45.75,-4.6499999999999995,-9.299999999999999,0.500701920531759,980.2408135059524,26.712569687515497,0.04617845614645444,-9.438620437485998,-9.819763154610039,OnGround,ACS_Inactive
1644450913.0349681,-9.813832604980469,-0.13646949462890623,0.28730419921875,0.013856049404580155,0.016254211801526718,0.00639509972519084,45.75,-4.2,-9.75,-0.2846295647637573,980.172339205667,26.703521483577788,-0.33108151387507934,-9.82646137028871,-9.816066820192681,OnGround,ACS_Inactive
1644450913.0818658,-9.797073193359374,-0.062249243164062495,0.21787235107421873,0.017053599267175572,0.013323124427480917,0.007194487190839696,45.9,-3.3,-10.95,-0.38826808410665076,980.1951639610536,26.71709378459491,-0.5394357155393726,-10.035920824140895,-9.804227784436327,OnGround,ACS_Inactive
1644450913.129218,-9.816226806640625,-0.03591302490234375,0.3064578125,0.017320061755725192,0.00985911207633588,0.005595712259541985,45.75,-4.6499999999999995,-11.549999999999999,-0.38826808410665076,980.2408135059524,26.708045587176457,-0.6206608624668628,-10.113341344818771,-9.811487872571586,OnGround,ACS_Inactive
1644450913.176506,-9.8449572265625,-0.06464344482421874,0.19871873779296872,0.016520674290076337,0.016787136778625956,0.010392037053435116,45.0,-4.2,-9.0,-0.48095342602937136,980.2287646708348,26.712569687515497,-0.7102498292766958,-10.195832761317352,-9.832019171369955,OnGround,ACS_Inactive
1644450913.223327,-9.78031378173828,-0.08379705810546874,0.36631285400390623,0.020251149129770992,0.015721286824427482,0.006661562213740459,46.35,-4.8,-9.9,-1.1735266465180731,980.1951639610536,26.71709378459491,-1.1825890822666634,-10.640257873008474,-9.800057473584445,OnGround,ACS_Inactive
1644450913.2700548,-9.739612353515625,-0.07900865478515624,0.36152445068359373,0.010658499541984735,0.010125574564885496,0.004529862305343512,46.199999999999996,-5.3999999999999995,-10.799999999999999,-0.6772736835702714,980.172339205667,26.708045587176457,-1.0469711250871194,-10.487106834832497,-9.76245675897577,OnGround,ACS_Inactive
1644450913.3168511,-9.816226806640625,-0.15083470458984374,0.239420166015625,0.011457887007633588,0.009326187099236643,0.00959264958778626,45.15,-5.25,-10.65,-0.2736693725376295,980.2515896767669,26.72161787841469,-0.738833583898281,-10.17730735706202,-9.795382171323336,OnGround,ACS_Inactive
1644450913.3636065,-9.777919580078125,-0.1197100830078125,0.35194764404296874,0.017586524244274808,0.009326187099236643,0.0034640123511450386,45.15,-4.5,-10.65,0.09706859183441949,980.2072127813539,26.712569687515497,-0.385505784633677,-9.83889005666486,-9.784272344064062,OnGround,ACS_Inactive
1644450913.4104254,-9.801861596679688,-0.06464344482421874,0.23702596435546874,0.016520674290076337,0.011457887007633588,0.0034640123511450386,44.55,-5.3999999999999995,-11.25,0.004382818783260245,980.2300373316956,26.712569687515497,-0.3098821057972825,-9.778316266397079,-9.794936176202869,OnGround,ACS_Inactive
1644450913.4582782,-9.816226806640625,-0.14125789794921875,0.2442085693359375,0.017586524244274808,0.013856049404580155,0.004529862305343512,45.15,-5.25,-10.2,-0.38826808410665076,980.2179887278154,26.71709378459491,-0.5343119370203355,-10.002718324585565,-9.807995625696146,OnGround,ACS_Inactive
1644450913.5050082,-9.82580361328125,-0.0909796630859375,0.2825157958984375,0.018119449221374047,0.011990811984732825,0.005595712259541985,45.0,-4.2,-10.5,0.015345117514263028,980.2287646708348,26.71709378459491,-0.3595524072875903,-9.840030578775938,-9.81875272582649,OnGround,ACS_Inactive
